rms,kurtosis,peak,crest_factor,shape_factor,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid,set_id
-0.390888386,1.392219512814404,0.043392701,1.1393251434753169,1.022901501675926,-1.265066536,-0.115875084,-0.52610169,-0.402398343,-0.368022621,-0.173228179,-0.115671924,-0.028768605,0.13552277225967488,0.2909992948126843,0.22548206193596138,0.4667954438896697,-0.309798132,-0.350432882,-0.416012734,-0.373377527,-0.246326196,-0.012871641,0.1743161314245447,0.10970408041272407,0.21168164523124233,0.3042207402495788,-0.080287272,-0.117491255,-0.272356052,-0.175021156,-0.095464044,0.001965417,0.1018315237111478,0.057389336,0.016465323,0.008842058,0.031304738822561295,-0.045188795,0.029126293,0.083625795,0.17907798568320282,0.13272719990837675,0.17171425132300483,0.16682078940548523,0.15780485475349088,0.29117067939509955,0.20189926494426286,0.32815653084455965,0.3118660365829383,0.2441509261304805,0.1920842778989052,0.13157847447097076,0.14653016089401652,-0.272477623,0.03784496,-0.502063381,0.006846419,3
-0.382011648,1.3839983415431123,0.7831845883319951,3.036451530947191,0.8848926407453097,-0.871119368,0.6105012679421337,-0.668122609,-0.391552335,-0.197808819,-0.264642243,-0.139746545,-0.062057107,0.022169195067183387,0.20632849122687483,0.24534968878919333,0.45531124643126236,-0.086192518,0.064896458,0.281545912,0.40162015470899515,-0.330376157,-0.139128435,0.030629013803557432,0.1987734982823588,0.3802333293140152,0.5385028821521682,0.4967445545453997,0.10799752083629573,-0.08902615,-0.109251474,-0.028098248,-0.032604764,0.037086013,0.11209859689859386,0.1403374478131546,0.17487388310654817,0.2646695125827871,0.077258417,0.1150421981048115,0.097144823,0.073743173,0.016028968,0.015242741201853796,-0.051455596,-0.054363707,0.028950390442254906,-0.021677423,0.082159187,0.16814645103279793,0.017316541,0.11579256282643045,0.1435211021652937,0.33932618040867335,-0.024823759,0.12975384619528232,-0.508154494,-1.040017548,3
-0.364923192,0.6486276642607273,-0.015528777,0.8978195315202919,0.8452260243628184,-0.234460888,0.31124337828394055,1.6643765539209077,0.11684101298331409,0.4266562176784844,0.537409253,-0.218807764,-0.060691193,-0.017513952,0.10010953514435952,0.1914960598556677,0.3399232088763197,0.5908349972084798,0.5249740024225105,0.30193108115397355,0.17010792302626557,0.2449715692117727,-0.678194084,-0.573514672,-0.407434607,-0.257511108,-0.272300726,-0.203027726,-0.098207013,0.024358813658713386,-0.006236803,-0.105441693,-0.013415236,-0.015122325,0.043094144388844256,0.11760308346764116,0.2079136172764663,0.2962425625181569,0.23428066526510044,0.3364502119320943,0.16010176528749176,0.23683124867465555,0.060808222,0.14934864024832972,0.1889888940746036,0.15872257193373585,-0.037489796,0.007972353,0.059410417,0.12602001978205088,0.075015105,-0.05394379,0.055862387460004305,0.087514413,0.17924917184807468,0.081982465,-0.48546098,0.3504182627514717,3
-0.405670969,1.7476427552801939,0.573686001,2.5865530710574607,0.9471178905088707,-0.386505592,0.8630502681050273,0.2789997204380581,-0.143356072,-0.012709188,0.069144651,0.1157884653994965,0.14516962957770504,-0.022619381,-0.148039516,-0.01490002,0.15526898209528472,0.2716660326837252,0.3682157958120147,0.47985711118728325,0.4379340063082301,0.048347468,-0.07150736,-0.474527212,-0.2947281,-0.11371906,-0.146820071,-0.142342423,-0.136649816,-0.142782785,-0.068183942,-0.046597815,0.059017872,0.16141773164220538,-0.068302609,-0.003607167,0.096651501,0.10662376228166663,0.2069164135580762,0.2992495527601435,0.19097753212961774,0.24930128095436557,0.16497162069434615,0.1319528600816668,0.1318188265474245,0.2344826525899697,0.3590066326468176,0.44001055131793976,0.5956855222094626,0.7570971174224387,0.7551473173018846,0.8682862220030763,0.9093589344091646,0.6437043350113011,0.5284085165217914,-0.007548063,-0.507686362,-0.079272312,3
-0.326990868,0.9321559355675153,0.18742297993271728,1.2904600699271485,0.9138177679860872,0.025389238,0.5942422296169669,-0.427018545,-0.019829477,-0.23459242,-0.093764561,-0.108433817,-0.020898457,0.1479714156582662,0.3404820642680495,0.566369146,0.563850065,0.6699564165319198,0.951339507,0.8843823291896231,0.2055149907092569,0.3621130622008567,0.036236809,0.00595815,0.15224766351421468,0.3165566003519481,0.46783085660509155,0.29366801807191145,0.23956045840456944,0.035385889776781296,0.11558424599779013,0.2285106766193882,-0.178544238,-0.128531011,-0.060320905,-0.23126071,-0.135947392,-0.159908255,-0.174671436,-0.116793435,-0.177472065,-0.130963145,-0.102674991,-0.058920637,-0.062994929,0.039950338,0.13873284792035975,0.18088629471909534,-0.105544334,-0.352217569,-0.30786053,-0.14527561,-0.02444772,-0.000843809,-0.216988918,0.2286539508291088,-0.477205114,-0.341731921,3
-0.332306061,1.2712111708851086,0.47548353784006075,2.044152428910436,1.014423160410184,-0.883124469,0.40079480729427913,-0.097062077,-0.057092007,0.14432368831391776,0.2558655311093985,0.41582781636169763,0.3980762383899383,0.58252057,0.7043095671597627,0.8098700206219289,1.1214995538556094,1.5016515332374554,1.2793924114869082,0.5324518734732139,0.6221284686091627,0.49864608506056496,0.5036920269392059,0.012063593149477811,-0.360926688,-0.260525553,-0.313465024,-0.217697483,-0.195913736,-0.173653931,-0.098371766,-0.036539133,-0.069428318,0.010049583446755888,0.11445125705489134,0.071897914,0.15317750031039107,0.1961268308685535,-0.036401422,-0.03166554,-0.057537636,0.005582991,0.091944398,0.1420706681358772,0.26768989351805816,0.2994000904124672,0.41221188918492874,0.4828653025828837,0.26091743044846794,0.30394656817371263,0.3573981842010478,0.15293242538135646,-0.437875434,-0.531099792,-0.342082343,0.19414959366158172,-0.475813881,-0.819642289,3
-0.324056891,0.32633403868624544,-0.388698136,-0.185423259,0.9110959378999381,-0.611329878,0.39114299342048087,-0.165709695,-0.024327537,0.10910217872118673,0.2859437051104575,0.027312241563256418,-0.075641507,-0.108636399,-0.058684382,0.11161763116245509,0.14053314515877835,0.4167541331358512,0.006172465,0.20096070709196262,0.2794533001992865,0.070535305,0.22720214491402566,0.3536647562828846,0.3544930964576463,0.11147010927887903,0.24161555708572377,0.38914547965988144,0.5154469440839655,0.4370456296908473,0.4871095081375083,0.4871874502731594,0.3272186615924413,0.3429113003707082,0.4534801781817794,0.2596737707035658,0.071707289,0.083059445,0.10431540917360604,0.14622621694196553,0.13928514151497956,0.095482112,0.16996159955215476,0.22693923780615127,0.29205578921865544,0.3866888278781409,0.49258739695854714,0.3700121360688416,0.4636539681800566,0.5793411356680376,0.5441529681202689,0.29641095223030467,0.20467958983362655,0.059347724603196275,-0.087574578,0.2763371181800191,-0.483025795,-0.629086638,3
-0.364546346,0.4749531787907687,-0.513087922,-0.39061158,0.9315093672964699,-0.718350939,0.3234074899275074,0.7959377772290904,0.001713579,0.24356319130987597,0.456074791,0.4022592345889226,0.5458637508736636,0.069947123,0.088365304,0.2912554601203603,0.3300334738690752,0.5567755535032397,0.8065581881249708,1.0720202930603393,0.8608834116218924,0.8886097553721813,0.6102711492901864,0.7471577449523126,0.7232208993706963,0.6833589411202969,0.43836915695590656,0.3722634012432312,0.21817775288340713,0.19871831266398754,0.081638385,0.091731713,0.14570333814984945,0.1922906466789475,-0.043662128,-0.197864334,-0.119008107,-0.250001175,-0.197227788,-0.219927139,-0.146407427,-0.061645104,-0.067595399,-0.049490756,-0.054072834,0.03261321,0.057510521,0.15214287047483366,-0.118766241,-0.126075244,0.023177979,-0.052226892,-0.015830329,0.18615104783622427,0.308868527,0.097433834,-0.4885665,-1.080456706,3
-0.356156939,1.083668574582239,0.8421060660857699,3.079732724392003,0.9165154713156924,-1.383405779,0.096124028,-0.653574056,-0.393101309,-0.141129637,0.052841771,0.069580211,-0.027725489,0.16548201656677358,0.32820018076712176,0.30664902575385133,0.39968145106005276,0.4527688760497365,0.5778704525154407,0.718197611,-0.129355811,-0.096530755,0.05279946,0.18908669366674938,-0.011668497,0.11489115727508659,0.042589825,0.11541308408557059,-0.10237261,-0.099312055,-0.031377297,-0.121816652,-0.015693223,-0.055970731,0.023428145551521187,0.022459149784889876,0.096099877,0.17242651711204177,0.20672167154516627,0.29889244240605173,0.3409595913671858,0.19397309371819021,0.17881100154992813,0.28227435359168684,0.40266053407098706,0.20083004957048092,0.072221494,-0.589277792,-0.906902428,-0.912346304,-0.763803047,-0.985057959,-0.794074863,-0.63726226,-0.633729313,0.18547378376588042,-0.496185747,-0.764811601,3
-0.272695911,1.7299062130291631,0.7962782500550561,2.625140371364983,1.2530334248202282,-1.598119912,0.362650122,-0.104605232,-0.111340244,0.10695918880493212,0.046595483,0.041672189765152905,0.2195325001875991,0.3759984204042965,0.46826749402456164,0.6793203188645706,0.997448954,1.1832643872840416,1.1255227960400853,1.012441549214689,1.136436449252633,0.9769211979595459,0.9237849483449829,0.9901474665431294,0.9032145324809063,0.8491719409284892,0.7056687785840802,0.8398866405073804,0.9687946744430864,1.0447647989637328,0.5144133179653979,0.23154743364653682,0.2313657765627858,0.2989737969371876,0.3407236894024143,0.4041063343871617,0.29543541921510064,0.3860168348648682,0.4548307510746759,0.57845945,0.7054414219350766,0.7718476496175875,0.78805756,0.9203332370307903,0.9786965409143505,1.098151660765214,1.0866532392132995,0.7224509302620897,0.8828515801419594,0.9537751235026595,0.9273279230785227,0.7558741452486141,0.7698216087044558,0.7170646031513166,0.503811446,0.45572376615888427,-0.467236312,-0.851857793,3
-0.253499919,2.5614148638897536,2.0467229446073874,5.643400214625327,1.2088209033318358,0.4333295312686846,0.297841578,-0.049678065,0.3877889479079969,0.4940312679307824,0.5812031234901672,0.21892766154562462,0.063787449,0.2363601800496886,0.28392862561403326,0.39520381016588463,0.27864189910175113,0.28807784906328676,0.306774684,0.42248115152964616,0.5931365357441418,0.8660809598587769,1.0130964065605534,0.8464064834445774,0.8937625301853647,1.0263415754585412,1.0587232525548071,0.6621846076819394,0.7885483859066977,0.6121839301276782,0.42472654321345205,0.2159320379894961,0.32193953901139477,0.42040207369393784,0.3936628298433186,0.4547159853549501,0.569632871,0.64331728,0.5924619610601258,0.6809720776038068,0.7505460917293174,0.8594669958148446,0.4528494999119042,0.5806982256433305,0.6988150374554981,0.7654793117832209,0.9249974527126889,1.0335845190196606,1.1875386129265595,1.1995836325929643,0.7857152686063265,0.9479200954320446,1.0383502194952692,1.1620342643971389,0.9911328880067286,0.4813358933187351,-0.453870644,-0.721006974,3
-0.266814681,2.2986545723464524,1.2152754251930102,3.6440021072052042,1.271642992619864,-1.263353943,0.4289871968673212,-0.340378458,-0.018830724,-0.047294759,0.1693985872196263,0.18266158438693136,0.39374758526498466,0.5252340632051868,0.5356440132665292,0.5702391558664156,0.42122059536198425,0.5122345409811015,0.5797449838664982,0.4737371561984942,0.5444186255759965,0.7161690981543785,0.5696163942314353,0.19590504135885886,0.12374255972939986,0.2849559007084311,0.25170006075589996,0.23116998969507646,0.28717037275727203,-0.02620259,0.040496451,0.13794891221027197,0.19063160379715927,-0.056967174,0.020926559,0.082651595,0.15287586718999946,0.2058167843920629,0.2650619039802313,0.22877303450502795,-0.088148269,-0.077231071,-0.181563773,-0.159929762,-0.094481564,0.029861809,-0.179455106,-0.084314743,0.046649188804714956,0.14707658211970462,-0.002008297,0.14166007547330603,0.3221474119227898,0.30741020881413356,0.4523585247186237,0.5099784062702417,-0.471113664,-0.923672514,3
-0.284363182,1.5675224982273814,0.9075743747010752,2.9494754373866763,1.185613878476247,-0.915144347,0.571429709,-0.181816427,0.065636873,0.3168269276541678,0.20058605984139033,-0.159643384,0.001469796,0.18590245297224683,0.32861466580567233,0.3183561906831217,0.42192525972770867,0.6193854733254804,0.515513528,0.43739933732594644,-0.392968053,-0.188944116,0.038896577,-0.547147887,-0.393745253,-0.216338838,-0.169009739,-0.023173732,0.11614553704521981,0.17602422250293534,0.087845349,0.1598270562403551,0.012615398,0.070324505,-0.035524589,0.032921602,0.079826926,0.16128775077264207,0.1664024855988947,0.18278270664908344,0.05949198,-0.129104719,-0.079515193,-0.017363108,-0.056657271,-0.251464786,-0.4427933,-0.391362519,-0.529742799,-0.392087846,-0.222595022,-0.092957556,0.10080075705436797,0.309964633,0.541576348,0.39759193440267826,-0.467410098,-0.349577082,3
-0.327973913,1.1975885496659706,0.1546888256250646,1.2104236709354201,1.1062980408874623,-1.770435676,0.13417653874631347,-0.202316268,-0.21370121,0.04220167,0.22152807633457577,0.38377116000195544,0.589750167,0.5610937494009925,0.6558361929507155,0.4053643969584452,0.46376308128001187,0.7011364701599067,0.7552348841649277,-0.266026047,-0.011962604,0.02271653,0.11688434702670177,-0.138335658,-0.244495506,-0.217663444,-0.127953954,-0.088493266,-0.039326118,-0.046691547,0.071715506,0.059293426,0.13596112256723134,-0.002227723,0.010797520294888542,0.072848217,0.10674170478731806,0.21234799496284065,0.11490905728108823,0.18767577835819366,0.2951870947800768,0.40622308030853466,0.5068066782616819,0.6161818407243981,0.550856274,0.68338671,0.4103158901462424,0.5170249778680964,0.5241241090664233,0.6424037009347526,0.5493027416323443,0.7528270347665657,0.598379388,0.6682315213284835,0.833030924,0.31810509911241747,-0.49410434,-0.548879084,3
-0.250013713,2.98415215,2.138378576668815,5.852134301513516,1.2560238727058968,-0.358964128,0.7611492648835166,0.3910666793272275,-0.114246384,0.042241859777938616,0.081486694,0.2707707634258938,0.4110774061551041,0.3887259244726467,0.5416168745280158,0.7148698943085752,0.5430335544537869,0.49848644715215007,0.38105423886454337,-0.455469658,-0.198712281,-0.190496859,0.013479979441506378,-0.034762039,0.08628573,0.2427357826911295,0.34722922825591174,-0.074843402,-0.007212564,0.11733224575204222,0.22768536047029728,0.28218023858191826,0.37704050472989503,0.4023358205477812,0.49902374589353155,0.3357008195891373,0.44166313105846844,0.37457404627687085,0.4815643195432161,0.4158070805101676,0.4381412246970315,0.32694590506153165,0.250607808,0.24607582804739975,0.21258492409394525,0.24090638274317183,0.3831792843642294,0.43488589267716216,0.5681070621991596,0.6460988217492297,0.8156698949446164,0.8940846711715247,0.8774741254696269,0.46104843161381914,0.2584663005787604,0.5483030281147436,-0.462405122,-1.668698078,3
-0.300911881,2.157707514563861,0.38382790577863324,1.6967724688044423,1.1472178841259617,-1.285255991,0.081893558,-0.20581483,-0.208438642,0.043529344695648745,-0.102632365,-0.346834151,-0.424363657,-0.499900103,-0.455442389,-0.324530887,-0.144010986,-0.072946367,-0.0083587,0.010123845639665244,0.22003585680024307,0.3386051443107613,0.41395604307643274,0.482949701,0.23952165095593356,0.37377109168519584,0.30128889147236226,0.27286241273229744,0.4160219368987541,0.37576953326341217,0.40989255931428015,0.30250359383180636,0.2543975260068179,0.2525206172180035,0.2957084275074905,0.31335862088059474,0.4144192194843246,0.41252011269946737,0.22712690124391044,0.19764461230451325,0.3026804507030668,0.42508076379038207,0.3194893374581071,0.40618813048384933,0.5222110724008606,0.5967253504014292,0.645703572,0.7485908322315133,0.767583643,0.8889147001311235,0.7556244224137957,0.7096855345516412,0.8391943529997964,0.8053042189622752,0.8824120487762984,0.3877983397644477,-0.481354619,-1.443764216,3
-0.386555405,0.8920608257266237,0.29871910457873635,1.790937627096595,0.9253313161861024,-0.163259231,0.4809280190544217,-0.508478992,-0.268554529,-0.73717731,-0.786029637,-0.685136712,-0.554203051,-0.398117335,-0.299580064,-0.163790195,-0.235437817,-0.01050778,0.086468901,0.12465381818793562,0.26245026385560705,0.25472628693859045,0.5054498861543757,0.39152695697557627,0.089215032,0.024605582758166322,-0.561032595,-0.454885213,-0.473652488,-0.557500357,-0.584173048,-0.490354318,-0.45414112,-0.383332512,-0.327376358,-0.326730421,-0.253080571,-0.176291389,-0.097634748,-0.023709037,-0.130171544,-0.180849091,-0.113010866,-0.085366034,0.000842073,0.06615757,-0.118983338,-0.024484289,-0.091350847,-0.124790212,-0.061117046,-0.004225099,0.14443676518226872,-0.34991894,-0.207014516,0.038877195497403524,-0.497604441,0.5029244638732742,3
-0.328194231,1.429260725443494,0.8944807129780141,3.096585333862123,0.947322848,-0.174516524,0.2323412614563777,0.45781675160996504,-0.016038777,0.1294076887541174,0.045220491,0.19986988491279126,0.19942044117024524,0.4142641163119249,0.5005875735176833,0.3882973166249861,0.6507337590616842,0.9253198016705022,0.9346964865981259,1.1099275935956425,0.5000853094433151,0.5102764771015739,0.46117628453865206,0.5149412694307461,0.6956544334984524,0.7425873992306528,-0.275000043,-0.161542129,-0.062390983,-0.248377555,-0.174864755,-0.133366624,-0.057468324,0.047394397,0.14436888190142894,0.12685882661392947,0.22030053995407534,0.32640184188149995,0.2371945747868662,0.29936228632394896,0.3858515022664318,0.42422573968486266,0.5210328271981407,0.3145403114584341,0.21009991675918063,0.054431898,0.13297743108679191,0.1921926124637909,0.15934480965178166,0.12471198986224263,0.075741046,0.2507201453464602,0.33165175977825484,0.48375084646932603,0.6439713063278518,0.2506477283210567,-0.482298988,0.7520902070053828,3
-0.356865509,1.3370481527234694,0.8290124043627088,3.0489575362892345,1.1790219361689207,-0.777962121,0.7779901240727038,-0.014593341,0.4432555221896242,-0.075743263,-0.507445956,-0.347920772,-0.377833173,-0.230147856,-0.12424743,-0.226621398,-0.151414209,0.030953180510275076,-0.082220923,-0.002172449,0.22585336659606578,0.42754056428735865,0.40191550710620483,0.25434608172209194,0.15366165666927864,-0.071390923,0.091958707,0.08066014,0.18828460496907404,0.1426851152599674,0.2299485769766159,0.1399835994859656,0.11683051968861803,0.12717811815189506,-0.028330981,0.003503771,0.04046678,0.14369044006090917,0.21245021562202962,0.32100341732882937,0.2812489272558342,0.4021474427097218,0.5031870231083172,0.5902359546144182,0.5812896064485618,0.5485266497290168,0.6513086022430082,0.5097144216474038,0.643337045,-0.380137182,-0.251287574,-0.31614734,-0.126578142,0.019777794,0.19367262461327225,0.2013804118187831,-0.499317949,0.7576626907876204,3
