rms,kurtosis,peak,crest_factor,shape_factor,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid,set_id
0.9858839099778445,0.38547978241814035,0.527858185,-1.083801596,-1.722412015,1.6999234246610468,0.5682413078964618,0.3012242376690566,0.21273011510239026,0.089262958,0.33769268969835387,-0.497524027,-0.413382054,-0.25012169,-0.234329202,-0.055123477,-0.33829255,-0.410742702,-0.722514079,-0.511811275,-0.725884025,-0.537843365,-0.424458798,-0.481556789,-0.396960905,-0.580957992,-0.929019531,-0.809087866,-0.716663979,-0.605883877,-0.556527994,-0.467649267,-0.464738068,-0.449841229,-0.679594145,-0.71628509,-0.649954207,-0.645801601,-0.664101154,-0.830032213,-0.827336315,-1.017165287,-1.052437472,-1.019098779,-0.93245706,-0.88416297,-0.787076987,-0.745378259,-0.821141802,-0.729743404,-0.65916358,-0.586631001,-0.584427255,-0.518418614,-0.613082505,-0.227666644,1.2412014393148652,2.954475731167282,1
0.9762194084873805,0.5474120469592844,0.527858185,-1.068226781,-1.63288513,2.3014705732072103,0.024732539230074402,0.17048828849935108,0.2335108504009136,0.4502822052876342,0.019699556283119986,-0.193268832,-0.044671679,-0.12980087,-0.498988153,-0.482470593,-0.416536193,-0.583835025,-0.732461969,-0.648539188,-0.538571035,-0.293399838,-0.325468693,-0.371074205,-0.209442133,-0.034812441,0.039815982,-0.343330457,-0.455876767,-0.352023645,-0.245629079,-0.220602969,-0.455253245,-0.469697952,-0.692135647,-0.614020665,-0.616015155,-0.602757752,-0.744075155,-0.710173192,-0.642830314,-0.735657502,-0.659871733,-0.596719983,-0.518934029,-0.647009926,-0.579312582,-0.474282383,-0.488714437,-0.474958418,-0.321996921,-0.151232798,-0.170172628,-0.259518837,-0.127863622,-0.297671095,1.2370740377159346,2.7110331075448544,1
0.9559276022483382,0.594364615,0.4951240304246523,-1.089985512,-1.748789658,2.5522758519932744,0.4457008536896699,-0.429519147,-0.117548617,-0.304646975,-0.643861113,-0.734101384,-0.816761229,-0.80969078,-0.716463315,-0.671155153,-0.928196241,-0.789466695,-0.677776849,-0.723207243,-0.589079445,-0.337685203,-0.227488733,-0.166881365,-0.43046114,-0.499624416,-0.459730923,-0.560197683,-0.514101616,-0.663256369,-0.59189081,-0.486772606,-0.544255032,-0.469981264,-0.623063698,-0.713762513,-0.765208108,-0.705980594,-0.676393852,-0.769432735,-0.728938812,-0.83460605,-0.751881973,-0.680114582,-0.686717869,-0.631716326,-0.774623693,-0.674605445,-0.57184246,-0.483693459,-0.454569763,-0.365350786,-0.166422982,-0.196526038,-0.146932598,-0.379760455,1.2299510647514396,2.090540072903914,1
0.9651607604230338,1.6747950823750437,0.9599490215933194,-0.329751711,-1.77058521,2.0284277501800143,0.16050493020999704,-0.148517271,-0.042399126,-0.064407062,-0.395654208,-0.486434644,-0.437665049,-0.635637729,-0.683323194,-0.573442251,-0.483716092,-0.491557064,-0.32136889,-0.490360888,-0.242930726,-0.333803059,-0.097146103,0.022333001818149414,-0.099651929,-0.100491599,-0.177614701,-0.129315268,-0.285896613,-0.183660164,-0.634759447,-0.575926897,-0.509819631,-0.48901643,-0.440221182,-0.506342848,-0.475783226,-0.729811352,-0.660733811,-0.647582505,-0.652724623,-0.604330997,-0.625884822,-0.612672003,-0.685240151,-0.693702372,-0.582683317,-0.462666097,-0.350594975,-0.272561619,-0.809778116,-0.636272736,-0.481891933,-0.487792352,-0.305537831,-0.2585519,1.231730071297032,2.0525249266544123,1
0.9720334511545283,0.8668404358180593,1.3854930275928035,0.366113889,-1.73354569,1.7656403662606377,0.2949072519026499,-0.421267497,-0.076299024,-0.255193395,-0.338496096,-0.447965446,-0.356403937,-0.267578396,-0.579529018,-0.547057777,-0.484490744,-0.506103382,-0.632205497,-0.899150443,-0.996388845,-0.806214262,-0.662384964,-0.547372948,-0.466247464,-0.459284751,-0.476781106,-0.375834956,-0.375561791,-0.297610352,-0.503444206,-0.550618501,-0.481532857,-0.421740922,-0.624218786,-0.732562312,-0.683244445,-0.877325688,-0.844505491,-0.789215711,-0.709731958,-0.832041269,-0.788328501,-0.820450096,-0.787563391,-0.697237263,-0.865859211,-0.905747237,-0.881817167,-0.78992121,-0.671720833,-0.494299883,-0.888716321,-0.709409205,-0.563085172,-0.330074402,1.2427860591120963,1.7833002242893177,1
1.0883687908473665,0.6159444041606381,0.7308099414397508,-0.916515735,-1.614271078,1.8361464953287117,0.674049202,0.256555338,0.6171349936346047,0.8604294289762004,0.3563032784836902,0.48022622112796975,-0.037432111,0.086815299,0.085608083,-0.137996308,-0.466004327,-0.273039045,-0.294242349,-0.098514312,0.050422495050545024,-0.119731148,-0.016236319,0.092673103,0.27776171083844947,0.20640241864535686,0.20309985537209455,0.3211076338267287,0.419243015,0.3314908002046608,0.30520858815904844,0.32761553674043054,0.2316707603386444,0.28781648876081006,0.38859183123003677,0.4106831834461843,0.3558111937876066,0.3146104486939617,0.29154728298222227,0.3924660372870207,0.23727577006606787,0.3380585230951685,0.4089448299499769,0.5258479438259864,0.6089695640790816,0.7562097069198835,0.8051790227906732,0.8790880202063598,0.7447674003033457,0.42487336533122577,0.4937505185861796,0.5724296921163334,0.6450499727296888,0.5923880438502486,0.7190560987213758,0.43755962844635027,1.2579839353344089,2.1036568102047246,1
1.0305295817052598,1.4371853465816413,0.8944807129780141,-0.553842165,-1.64133299,1.6632750456040388,0.2552495432279968,-0.221494522,0.17775943571466857,-0.043335493,0.16919811880602473,0.2472703552063867,0.1737671484528814,0.07719677,0.08911135,-0.685701558,-0.708037763,-0.665319901,-0.622061798,-0.552194191,-0.437956074,-0.313118187,-0.179227831,-0.373314572,-0.312813076,-0.322488047,-0.476709487,-0.467956902,-0.586071128,-0.552752433,-0.63292633,-0.561119309,-0.56470601,-0.532332842,-0.475865151,-0.733777201,-0.6919154,-0.678335823,-0.652142635,-0.730407127,-0.680432295,-0.596194283,-0.567265783,-0.535912484,-0.534609074,-0.485903318,-0.408215466,-0.365008679,-0.283828892,-0.263790574,-0.207033988,-0.081257869,0.087617013,0.12721696422362622,-0.081556903,-0.072714468,1.2606196366369942,2.9080125584138474,1
1.0518699968637537,1.5279630349026294,0.2725317811326142,-1.604178781,-1.603520964,1.3178425402793563,0.2640183958268734,0.12333054291004217,0.34411691970599567,0.3898283919925724,0.5109732512723799,0.627794871,-0.006374715,-0.00927304,-0.185031784,-0.179900492,-0.315589741,-0.501905604,-0.590320125,-0.427775763,-0.220445409,-0.134449487,-0.131556057,-0.164288234,-0.036035188,-0.021139112,0.081641392,-0.247404295,-0.159550086,-0.037695135,0.071464515,0.14855461,0.14717871322136516,-0.063345168,-0.38005524,-0.509235506,-0.477517106,-0.457639602,-0.451738202,-0.375094027,-0.522058881,-0.479797246,-0.505138299,-0.483129404,-0.505636594,-0.690959736,-0.587254556,-0.675139064,-0.574639346,-0.464294498,-0.315036013,-0.152166554,-0.059414242,0.13289757761237658,0.21361516388971347,-0.006342721,1.267284703,2.5935995064268895,1
1.0093382892097764,1.2285613111533926,1.1039793005469911,-0.171740516,-1.519716088,2.242082044369427,0.2776887671296277,0.12305695595035106,0.1735759580055919,0.42290865367368013,0.3263836403096426,-0.09403553,-0.2618813,-0.413666363,-0.589967709,-0.588249747,-0.573781731,-0.727557775,-0.961104689,-0.889310328,-0.656037755,-0.941878684,-0.76045798,-0.710838701,-0.700838412,-0.529853757,-0.531886952,-0.626909379,-0.508781428,-0.422579806,-0.650770325,-0.559256859,-0.469176019,-0.398389336,-0.50443734,-0.587235661,-0.729616335,-0.793128684,-0.807101633,-0.78242364,-0.814267894,-1.020098537,-1.059730572,-0.991002715,-0.915127508,-0.848073367,-0.753066588,-0.950471665,-0.915343559,-0.796339185,-0.813286058,-0.746533237,-0.793765151,-0.719530492,-0.832320893,-0.164581706,1.2402445869496497,3.4169924554614717,1
1.0227411695886899,0.8529397854108174,0.8159187426396477,-0.669382377,-1.587030644,1.8137163580683566,0.5958252522491715,-0.164208843,-0.031321723,0.203655265,0.41909854448985573,-0.015270785,-0.191034736,-0.359847981,-0.344767577,-0.29723282,-0.378460631,-0.63155897,-0.615473209,-0.512017671,-0.626285588,-0.484524034,-0.351439356,-0.147183827,-0.355054357,-0.815690387,-0.788868473,-0.735767339,-0.614773429,-0.661049478,-0.653192517,-0.747863328,-0.679206354,-0.597865357,-0.654656918,-0.635764678,-0.551744249,-0.813814501,-0.747515914,-0.678732244,-0.597147648,-0.52834164,-0.490187116,-0.4456673,-0.35798396,-0.284080978,-0.275197753,-0.56298349,-0.482251512,-0.357961392,-0.30978464,-0.230852569,-0.264143298,-0.327676559,-0.251156861,-0.175701912,1.2657876187915569,2.359419762739014,1
1.025195890973128,1.6181331865563733,0.9075743747010752,-0.523123676,-1.624249482,2.096336373437174,0.34526238257346437,0.016307931612125338,0.47627198759360195,0.422845137,-0.040757476,-0.132485988,0.053773878,-0.406586598,-0.341869082,-0.247002041,-0.32058045,-0.161830762,-0.021172489,0.028430381,0.304221241,0.5636112725451391,0.23018494758893973,0.33678501204148303,-0.098587004,-0.095090743,-0.210232433,-0.146108545,-0.174865258,-0.138168209,-0.027541639,-0.527593607,-0.586355885,-0.507996848,-0.474838266,-0.804316152,-0.737739323,-0.794956667,-0.853214715,-0.828522802,-0.833569906,-0.779808865,-0.693306883,-0.740695744,-0.667520811,-0.575440422,-0.479508832,-0.43053002,-0.355345521,-0.283673391,-0.190685585,-0.187661074,-0.118527939,0.062501314,0.10845015056904152,-0.106428086,1.2540010416347616,2.9908307108537224,1
1.0484353050759223,0.9632191757071866,0.6391543093783233,-1.001146537,-1.662448708,1.862166774,0.019330587,-0.129165593,0.045699793462765946,0.2127140635438457,0.47319500660429875,0.2921516685616351,-0.030614997,0.13883154977079215,-0.574646772,-0.776815546,-0.904635679,-0.818945143,-0.654612435,-0.991610561,-0.813153434,-0.737807731,-0.551144614,-0.446887707,-0.263813288,-0.11367164,-0.002711578,-0.415117127,-0.391213036,-0.432107521,-0.370265083,-0.273079268,-0.280780376,-0.364477068,-0.449712785,-0.595886376,-0.564597655,-0.490908119,-0.479004459,-0.427253369,-0.414370809,-0.482888989,-0.402996768,-0.310083711,-0.297873787,-0.500058421,-0.406763047,-0.314814991,-0.288755795,-0.127968899,-0.453344975,-0.378222246,-0.457843361,-0.364666025,-0.190218073,0.05404545,1.2584562966557649,1.8048612934450627,1
1.020509260312229,1.253087974151001,0.7504504340243424,-0.773167375,-1.58907608,2.5347146574892503,0.34200112215623363,0.059037967659532044,0.612314815,1.000268809277083,0.6072938409143728,0.4800610744362523,-0.003943353,0.19241294022373018,0.28056341338827145,0.032557213,-0.065983202,0.1392238012848045,-0.051891784,-0.411723175,-0.231104707,-0.140508128,0.038261834,-0.165867149,-0.23208773,-0.133641368,-0.058021075,-0.362228781,-0.382937629,-0.32943252,-0.30158498,-0.210624645,-0.255446237,-0.604479054,-0.708223651,-0.637109409,-0.853084504,-0.791597531,-0.738504449,-0.660842986,-0.625453283,-0.599593411,-0.606571653,-0.66680958,-0.565065078,-0.538050896,-0.565049739,-0.872505942,-0.744789124,-0.713429606,-0.568155669,-0.630850387,-0.458260889,-0.391352086,-0.377638041,-0.11446331,1.243341322319628,2.5202632899438298,1
1.064419991818417,1.6783388964604586,1.038510991931686,-0.377902591,-1.454756851,1.9662015517013385,0.44291733884341444,-0.252405478,0.094184001,0.21873796727404643,0.37570113820551293,0.08712939,-0.007183117,-0.680812656,-0.585271994,-0.471617568,-0.482450608,-0.714789672,-0.513227897,-0.43745021,-0.197817573,-0.02842468,0.21060017791071428,0.3577617108746093,0.5426976571815577,0.6002914036895283,0.6132787828414211,0.5763895696793695,-0.072508247,-0.128316634,-0.085129694,0.013183366501018624,0.02023095,0.016302755191901382,0.1238827742456572,0.081181456,-0.053437,0.021730165,0.065990221,0.028974076893160904,-0.275175094,-0.190615664,-0.243030646,-0.211432505,-0.200754615,-0.225376547,-0.287269306,-0.231488549,-0.130375536,-0.073382706,0.067558471,0.083483753,0.13850217539595022,0.2857721246916369,0.3579254252422114,0.19583476046662512,1.2512310579478685,2.9627718540100934,1
0.9995602921441378,0.47283874869851655,0.22015713424036992,-1.614153321,-1.532378105,2.229593418159816,0.46840700008954106,0.4357844948730407,0.11693812474577711,0.4595299518354388,0.5446114071238499,0.7273928210007673,0.6579585441148271,0.18284783803182564,-0.385289205,-0.21993826,-0.076352022,-0.529770489,-0.487413445,-0.316523905,-0.205075309,-0.090901596,0.019597545,0.21943964753697567,0.3739972184643021,-0.010130663,0.013580140066501467,0.15853525438040425,0.2505347969804535,0.11003432452125735,0.18875633155286878,-0.423707505,-0.397582591,-0.456237545,-0.473160238,-0.446915806,-0.682805149,-0.672494082,-0.642897146,-0.629775865,-0.557943874,-0.534226354,-0.458755686,-0.356333999,-0.243596096,-0.385839019,-0.274463812,-0.213108201,-0.092265589,-0.300344292,-0.169260406,-0.103288195,0.091054381,0.1143471488658633,0.22811378772859595,-0.003605803,1.2108111704052713,2.6292097746071788,1
1.006152987036799,1.5122413258267617,0.9599490215933194,-0.403461804,-1.592564496,2.4696620662160087,0.5351126831992683,-0.316451883,0.064958526,0.41243814163454845,0.6368363086848763,0.2283229515112395,0.007556225,-0.364837462,-0.715551886,-0.630662607,-0.517277536,-0.465744836,-0.452640013,-0.306226243,-0.13838174,0.098904747,0.222361288,-0.13709299,-0.186745763,-0.200756793,-0.103269819,-0.231637096,-0.362914256,-0.24926161,-0.232739928,-0.152807749,-0.661722936,-0.576264423,-0.583109628,-0.593565615,-0.554474481,-0.48665155,-0.681121656,-0.622534765,-0.546648122,-0.476321546,-0.384284325,-0.79801735,-0.706469603,-0.820313886,-0.809866635,-0.8358479,-0.742874257,-0.660944896,-0.690296665,-0.531681941,-0.531321453,-0.462168545,-0.308192972,-0.11395101,1.2380189934188168,2.5509560930957154,1
1.0343725569131879,0.8649886833913679,0.5605923390399576,-1.107155049,-1.647570685,2.708922311490751,0.5396317085602182,-0.353892966,-0.06345715,0.00388856,0.24731854391052382,0.43059035492474057,0.14397584374410086,-0.064510452,-0.198778355,-0.351945218,-0.698252905,-0.618719664,-0.407673231,-0.344257654,-0.4549976,-0.386721027,-0.269890152,-0.053799051,0.09984738,-0.023240957,-0.028041396,-0.053679957,-0.331873454,-0.561558916,-0.602566784,-0.51785322,-0.700142349,-0.712336141,-0.623099524,-0.553069041,-0.679150874,-0.627199928,-0.642972357,-0.588728843,-0.854358123,-0.89595805,-0.825450383,-0.825587068,-0.760080346,-0.703190593,-0.63739691,-0.530777361,-0.480169244,-0.397215133,-0.288404839,-0.163897105,-0.174147484,-0.16033071,-0.008057676,-0.112029773,1.2608596515347368,2.7620336195293342,1
1.0086027777525408,1.2729517459551243,0.331453259,-1.44386676,-1.737959902,2.264271738208573,0.19583943028268214,-0.202703339,0.30129018728497403,0.24407831766347923,0.5115535657240857,-0.317773841,-0.458836421,-0.465238951,-0.400454858,-0.517130247,-0.453370703,-0.488819881,-0.608108293,-0.488415188,-0.262901259,-0.544952454,-0.362147859,-0.284024918,-0.123506357,0.039348931,-0.23905179,-0.156714259,-0.172385748,-0.33374914,-0.241473634,-0.25841124,-0.841292516,-0.756294865,-0.684112349,-0.712442151,-0.638367048,-0.811530143,-0.771482109,-0.738072416,-0.67307652,-1.04448916,-1.074350008,-1.021935554,-1.064183577,-1.036439164,-1.028548702,-0.934682274,-0.959199226,-0.860566717,-0.809270896,-0.644064376,-0.481164354,-0.456227222,-0.294219791,-0.17450981,1.249252832627995,2.9812771099873325,1
1.0631100273930072,2.2760041847878223,1.7586623867000437,0.7946895845240243,-1.440153477,1.5448253376240706,0.37542566472968625,-0.0442594,0.3261986065145669,0.6117922481849133,0.8564886245357272,0.9310608109350288,0.6817693836008231,0.7197014111211046,0.653244955,0.4943786766964867,0.5870221571874912,0.5131678474984636,-0.341778369,-0.635342711,-0.466239533,-0.253877275,-0.020924183,0.18122271865130907,0.3416060767805847,-0.418398847,-0.289324505,-0.148999198,-0.374935794,-0.328161786,-0.258075172,-0.253949103,-0.469988345,-0.681935354,-0.68521217,-0.779268756,-0.848237504,-0.77512545,-0.721224734,-0.644356865,-0.62500939,-0.552904182,-0.501101436,-0.409413307,-0.333989009,-0.417557009,-0.327040195,-0.33205654,-0.34152746,-0.832132264,-0.728847575,-0.552519772,-0.435117397,-0.360364667,-0.206586466,0.090769107,1.262970601973234,2.8293709387555603,1
1.0532677813090519,0.7540418070573363,0.6391543093783233,-1.008881956,-1.531447661,1.9370625183148575,0.604974846,-0.178857575,0.3048626894820031,0.320281233,0.4944615697782563,0.7372718297102048,0.10884738479669472,0.29069071791736817,0.44947756442768855,0.3779917447156788,-0.636266581,-0.458527576,-0.755491354,-0.540932275,-0.357772824,-0.603416592,-0.38504838,-0.24232579,-0.158227471,-0.308705957,-0.249048716,-0.21787225,-0.213059496,-0.168334485,-0.254192135,-0.269463972,-0.258993659,-0.333970219,-0.672704513,-0.716912764,-0.655040331,-0.621357723,-0.573709137,-0.594782427,-0.523501403,-0.718811705,-0.905507479,-0.856343773,-0.802245928,-0.747678349,-0.673767892,-0.572725966,-0.489273918,-0.780694673,-0.776675638,-0.650137172,-0.602725248,-0.479440933,-0.335023761,-0.13381082,1.2857324883999746,1.7113986315586884,1
1.0063331668995859,1.2729129526402936,0.8421060660857699,-0.598158258,-1.719748679,2.2681338565686504,0.6722213142695759,-0.076570419,0.44730652672501875,0.22273911821346154,0.3681184302209002,-0.237213966,-0.668331548,-0.537030661,-0.432401566,-0.28109515,-0.114583748,0.10575080636165125,0.066070418,0.27332503409717546,0.547156146,0.006737093,0.22486527052678262,-0.068164172,-0.003702335,-0.431239353,-0.31501908,-0.300818634,-0.405275548,-0.38794161,-0.3134199,-0.210219917,-0.60338386,-0.524535852,-0.808492775,-0.744924042,-0.916471786,-0.847879211,-0.811117883,-0.743108871,-0.720669988,-0.660795385,-0.631133448,-0.541669867,-0.558549447,-0.693690045,-0.61439077,-0.650928999,-0.802563073,-0.717222806,-0.746319419,-0.574419375,-0.466012418,-0.266620098,-0.062028083,-0.23244589,1.258199438,2.969068438445396,1
