Vib_RMS,Vib_P2P,Vib_Skewness,Vib_Kurtosis,FFT_Amp_1,FFT_Amp_2,FFT_Amp_3,File_ID,Test_ID
0.13117507199052247,0.976,0.04511637645961445,0.30938494740567846,362.64879008855047,225.02888129167982,101.82323739969638,25,1
0.13169603563046706,0.9199999999999999,0.0022933134819692912,0.4000272575996169,369.29219952099163,210.5381430831861,86.96200133930226,26,1
0.1324135904488164,0.909,0.01735944074529352,0.379913092123088,347.4314379621603,218.50184594376407,97.49929885850338,27,1
0.131531611019046,1.083,0.04762941580142986,0.4976278240930383,315.4982853249203,227.0885748535215,125.29507849095144,28,1
0.13106518330735523,0.8,0.03219146685462068,0.3195826803574566,326.7874767048497,225.9727792258789,105.45222749928456,29,1
0.13124121752610488,0.932,0.057314025681437925,0.33821831357575594,364.8445543865206,224.91934841001586,95.63553661270667,30,1
0.13112515975026018,1.021,0.03988494301486505,0.40157235277259584,334.74043720198887,199.41827538283857,133.09021481293004,31,1
0.1316381833972385,1.092,0.02851823611799803,0.47873345453002525,356.8474184162365,213.45525309614263,82.23782917836262,32,1
0.1313048531209909,1.0130000000000001,0.01926143968920954,0.40835562526585534,327.5672098474984,222.84249983938355,128.92854662933456,33,1
0.1305857119819321,1.028,0.03432440095344855,0.41871494443818724,327.58364741632,219.29709974554976,110.477116645651,34,1
0.12972896513320087,0.8200000000000001,0.006173867445307525,0.21757888214801824,364.90019107268694,215.63047012532544,90.21472045129302,35,1
0.13083249350762172,0.866,0.04640516458231072,0.36568292876728314,388.0106531119337,206.0590302514996,130.98238276287066,36,1
0.13005162323874028,0.881,0.026409069850451612,0.29079629014077923,336.62961748726883,219.14876336069653,130.7146380077387,37,1
0.13062551939938602,1.123,-0.019021886259741428,0.46850661638393865,334.7104017299381,211.23461929278096,88.52080756638588,38,1
0.13065377112872117,0.84,0.04012429487523505,0.2696136641455409,316.8564108853093,209.47035634638073,104.85599116007867,39,1
0.13032141793525825,0.86,0.025760139883218285,0.2759001292778196,360.547224352542,209.69401603369724,77.01049583528552,40,1
0.13144744115104048,1.03,0.01738975948928209,0.4477479562720772,369.6199665746836,199.02931246770103,112.82183536454465,41,1
0.13027137934093821,0.889,-0.006856740531023136,0.3790871576552668,352.9529143810482,221.40878683523928,121.47697976097835,42,1
0.1322879313367011,0.9359999999999999,0.017949833176458065,0.3746961332752812,275.14500729941795,212.8377052448026,144.93219325385823,43,1
0.13265167174078507,1.0939999999999999,-0.019024965053645523,0.4650383922591037,377.08230187302604,210.74892337653492,125.95735612734029,44,1
0.13080710168627122,0.9570000000000001,0.010670323798993896,0.4541010208274594,255.0288434315666,194.51614516557848,165.50832963959633,45,1
0.13071854810377667,1.05,-0.023466612060694673,0.36395407601541807,350.7669554274316,197.1516601767469,126.77490968742309,46,1
0.13210360905513,0.964,0.0032371074977883096,0.421002400040309,345.5989710838884,208.84060186984817,94.30441186053166,47,1
0.13016528217460197,0.8200000000000001,0.013592828960743535,0.2584773567727199,306.73433259605673,198.412854377286,106.61007499712122,48,1
0.1300335220076082,0.9710000000000001,0.0014798972891952571,0.3642655053707302,346.05049853993114,212.13351819473564,92.00229083950543,49,1
0.13123335050647852,0.9590000000000001,0.02513799469346676,0.3568521879047397,346.7910155081644,193.8372993836028,135.54576195921098,50,1
0.13105126155171828,0.889,0.0045872726858806065,0.3218183087278317,370.41381697592584,203.3163332829082,94.9750600529384,51,1
0.13054119077990048,0.9470000000000001,-0.0008656696659580036,0.404875804449246,323.96306741041366,204.45398917944183,133.0249687945697,52,1
0.12994579624188501,1.279,0.012750737235846693,0.5225454785429737,336.93981402039356,207.23050502675414,111.79585166159109,53,1
0.13067339806896666,0.915,0.019709867929976945,0.3178474956122712,349.4977117946387,208.66949784793772,84.39673704822903,54,1
0.13076999372855236,0.989,0.031323408908539706,0.5501808987602517,362.9326086598383,209.30280533829142,100.15101961647542,55,1
0.13112288114946796,0.823,0.011471244957186091,0.32888776502803063,335.683004477131,216.52468246658935,115.10439409304274,56,1
0.13098224902843467,0.825,0.049231861521500955,0.2205416112593377,324.8326934337103,208.77451038220087,124.25382477314392,57,1
0.13070889127298305,1.2149999999999999,0.0027167923726895723,0.7660165620799289,326.379249261092,206.55291782982076,110.61747501127473,58,1
0.1300704971487217,0.8200000000000001,0.07150548164115017,0.33740496293975664,370.56744684728403,195.88299597950834,118.30830787156724,59,1
0.13053095990660846,0.9179999999999999,0.028924587444333672,0.47301889071509384,328.97698592684003,197.70014020857315,99.4773071424597,60,1
0.13135532325439128,0.9079999999999999,0.03717265897113011,0.5086127586837836,341.7490028428603,200.2134317577278,129.59330515027415,61,1
0.1313285139048376,0.974,0.02048956435702759,0.32419959746201377,350.33194143098456,227.502104538943,86.01791357107129,62,1
0.13088814590436085,0.9199999999999999,0.016673914788075325,0.4139020333803205,343.46733478815423,219.74173698345237,115.02187914995703,63,1
0.13116149787719955,0.939,0.00018574883514525968,0.28636383708617075,318.12463198276083,188.56851011170798,159.05515189578048,64,1
0.13068005007758932,0.974,0.00965734957977506,0.3359647563846284,295.93685969804966,206.29265738440105,120.12880520656864,65,1
0.13129679876232467,0.804,0.024579193901583855,0.24597573825434127,309.99147285762643,204.4002690051859,130.789178183147,66,1
0.13239714426147473,0.913,0.006253746247087791,0.38742194637504745,351.0833356751178,206.22073799145303,89.19179210299102,67,1
0.13034064537929305,0.903,0.04813224537832299,0.26593910519308617,259.4149214425147,193.88175232582185,174.0362739967628,68,1
0.13123244785910895,0.9129999999999999,0.02379124093570982,0.3418694763605292,301.68818617038653,198.00495877956567,171.34094532949223,69,1
0.13255672724347112,1.075,0.010879394955993413,0.5143773567014507,299.8584675032303,210.0359194236029,121.07909666338315,70,1
0.13187388254858312,0.991,-0.011286490966143823,0.5417443858139817,283.91851632836705,205.545566113672,204.29007409885514,71,1
0.1311979744359407,0.913,0.04345894955125551,0.3857789381315908,302.46778884814927,211.39678875519525,100.6269996896809,72,1
0.13169851768545796,0.8740000000000001,0.01792145062698838,0.354465261827718,298.67451030299355,203.88527339893017,145.3116294873536,73,1
0.13066989023812545,0.864,0.05115617754049336,0.31706951021541085,254.75302923333015,210.53440870809754,185.5249085993005,74,1
0.13125210973006776,0.9179999999999999,0.038162674157564365,0.323416424302422,308.29107810767186,206.56112338531565,121.55742919166913,75,1
0.1316638104582083,0.879,0.00556720253585081,0.3954536037246137,359.2857831422606,210.34879494222994,94.11136902445448,76,1
0.1316794484664843,0.847,0.008627281026412855,0.2375869658212637,298.345897585518,199.82683121758438,142.3435253256313,77,1
0.1306466369639877,0.855,0.05104116551182679,0.26251214227487596,302.96669739652947,181.13649416589,117.3761886990944,78,1
0.13244215866039408,0.945,0.016758518667712392,0.36061007186324634,363.00962122126356,151.79272928983977,120.0729081282784,79,1
0.13223405559455695,0.925,0.0016798145589998602,0.3108793249955575,261.6407785641473,196.40133616988118,174.78192690665492,80,1
0.130908343822775,0.805,0.05181240180796055,0.3341672280381198,263.5050017882804,192.28674892408603,192.08373582992695,81,1
0.1316236411521739,1.099,0.015582782407987427,0.442118988292302,371.36685552190414,209.73935621019652,76.86408064936813,82,1
0.13097365215414034,0.8500000000000001,0.04103267491445406,0.3039465108408317,318.1322674770322,167.5889520178626,115.06596396520644,83,1
0.13099057490098526,1.008,0.018509844812281035,0.35098220323324725,254.77027260483567,233.31291931064482,194.42077212110155,84,1
0.13178728977444581,1.038,0.019905674259602348,0.6025829942500893,222.39405103891278,205.41928555662324,195.70389539160493,85,1
0.1321922790211762,1.0010000000000001,0.028893378650538384,0.40329789995212506,246.80231283863645,233.62667155897086,188.62602805889838,86,1
0.13118942110164364,1.1039999999999999,0.025576190672495742,0.4992745692570084,266.97222804934523,207.5902433884063,205.05359174618116,87,1
0.12982742075419776,0.894,0.015274090343774936,0.4176494549150962,307.137131392967,190.40561676228813,132.0841623124198,88,1
0.13087941040652412,0.984,0.05716635741898244,0.36754583425749,383.33405319597364,219.4714591852989,93.99020302271612,89,1
0.13061023260575,0.945,0.0026716225716882777,0.45495851142022303,283.5497359019329,183.839752402728,154.6851021189315,90,1
0.13146826327310662,0.933,0.03897327862136389,0.3342262451022675,301.76715577096826,205.68463327514553,167.95792183966662,91,1
0.13148386604922294,1.0739999999999998,0.011545238372901539,0.5063037028366622,276.57935706980766,204.34766001733536,190.98962041332413,92,1
0.13269411102083384,0.864,0.015577718080833991,0.3719700664069028,331.87526710840456,213.89267593467184,111.78893234516775,93,1
0.13245191491867908,0.8500000000000001,0.007891539054209987,0.2760420315772718,397.59333134286504,218.11029686062167,100.36505530819763,94,1
0.13198961936129913,0.9490000000000001,0.03708530324509678,0.4241372375002439,284.45260489407315,212.4605002806024,164.2262744699159,95,1
0.13175842411101746,0.9279999999999999,0.03462700612996045,0.3158630894213248,246.16557857091965,226.32288808197612,196.79447906624054,96,1
0.13190590981062505,1.035,-0.028130219687109298,0.45424082197980375,341.41709272229775,218.2514153629162,135.17747550101757,97,1
0.13289130676632877,0.874,0.003440211217105531,0.3611668143996378,266.1468175014816,189.8967956349727,160.5023234144684,98,1
0.13164064113501384,0.94,0.01881782836572088,0.37545762644962943,328.71948853688735,216.52549929182595,168.89909560438574,99,1
0.13191500837127573,1.04,0.0009245723501529406,0.45656093995201363,339.3951477399281,226.19716424115168,96.87373210641697,100,1
0.1312583836608161,0.826,0.03261917180951882,0.30331445026697956,318.6956311005493,217.10957498749832,122.46381095643143,101,1
0.1320197241640785,0.879,0.005853154927087203,0.37373744311846613,241.85894666081484,230.1716373199067,195.08846980456886,102,1
0.13040682868161801,0.962,0.04435232219541453,0.34313565664151024,358.4606563484863,217.6888137962788,95.6801749552781,103,1
0.1321522879002313,0.962,0.02388189460246228,0.4473334686325936,340.26349516202436,205.24360986810237,137.51360519825144,104,1
0.131582244287437,0.935,0.035085004671792284,0.2676834159579369,338.0206079912268,225.6594739487465,115.88928763204694,105,1
0.13165058104042401,1.037,0.029663175147400557,0.3957770795666291,379.16928122654775,221.29930763887143,87.19403111141011,106,1
0.13281897741557397,0.921,0.00646971136517328,0.3670729673465085,318.299895039082,213.7226017113798,113.07504017666014,107,1
0.13145793610445797,1.037,0.04663791063673538,0.3273961198844684,373.3956903252643,226.02600007017094,103.71860220129518,108,1
0.13364491472713008,0.9690000000000001,-0.008257353015713944,0.41488180028853083,350.45437982688964,218.03218238940227,101.70328060640745,109,1
0.13227374605901343,0.9430000000000001,0.0404796528978882,0.4256099503304758,334.76306286611947,225.2978646355131,99.8546690363944,110,1
0.12985433696309492,0.8620000000000001,0.022430363878588547,0.28574768402257034,366.1146505659333,221.4447562975335,96.39547478308491,111,1
0.1321557421588138,0.9930000000000001,0.030073371336869183,0.3406509003755023,324.17445025571436,220.69014619270476,109.53584971393387,112,1
0.13164621909478877,1.048,0.044684187197099275,0.3094458077827009,262.15087367289607,199.01851470780701,181.8406528121733,113,1
0.1312223538591796,1.032,0.02619483653765078,0.5920437232677256,352.56295265665096,218.4811091476577,87.0949876966655,114,1
0.13093043909959404,0.825,0.023894501741323897,0.21197443646557845,349.69745517107043,211.46359800687148,98.4094610865999,115,1
0.1317242427309676,1.0550000000000002,0.0015918757275585308,0.36136577421849836,385.761141637091,215.75904075423165,117.08883444589183,116,1
0.1311206989582976,0.906,-0.009177811415032544,0.36370837815285917,274.29117399728307,215.20126151007466,166.46613292561835,117,1
0.13126688209878948,0.893,0.029601972555210673,0.3910432611947545,350.8392649318131,213.2929934449044,102.83784127472168,118,1
0.13157158686700987,0.947,0.01729401333759586,0.3810785186680059,352.90288327523706,234.58027149511634,130.67892352945236,119,1
0.13007552230879663,0.982,0.03150657452492364,0.33731892153093623,364.2722878476145,230.20285909879024,87.77026671467647,120,1
0.1314073816464352,0.977,0.015800184204640643,0.35844899852391876,391.11540585583356,218.0878384796792,96.62308425519232,121,1
0.1320159175638846,1.037,-0.01264707555005131,0.5771875224766361,344.0268198012552,151.84070536283383,141.5638207118816,122,1
0.13170248175783125,0.918,0.0328035573470892,0.32352034628205617,390.9605192968838,228.93931002581763,103.22182697344148,123,1
0.13164580182699284,1.023,0.03246820584744267,0.4961574317580575,241.5364010210661,206.36737747585747,202.79067655577626,124,1
0.13243482126980663,0.879,0.007115768631074566,0.3968354134493892,338.6066781613637,219.15809284859813,131.31152217807207,125,1
0.13105923282915105,0.9550000000000001,0.036835861670619745,0.3526197365148036,268.95100386203296,206.12922256318473,190.46164847084313,126,1
0.1311515516194433,1.004,0.0576960266002534,0.361732368240713,337.0363377833887,230.69822210685552,96.1907931234946,127,1
0.1315588919116288,0.886,0.0290784666601123,0.3591131328733894,290.9191276443834,202.8360443803129,180.87363057623944,128,1
0.13122185114816054,0.923,0.029403516424044904,0.323320453323491,331.25047680813776,211.7851524744291,124.13929974320001,129,1
0.13130441505929075,1.013,0.012463350546502123,0.439918718279241,341.6571843878461,208.92907413591496,125.30910439592661,130,1
0.1320446995738446,1.126,0.012591955999954463,0.41033488295527665,258.56046340647737,200.82467668608328,176.92104386029098,131,1
0.13240821223764315,0.923,-0.03372644909326595,0.3008038872733043,376.53866885008284,218.3227861532594,138.36587153215098,132,1
0.13105680368075373,0.9620000000000001,0.041689820006654034,0.3851687999089566,280.8758689244696,214.19398356201208,167.2734056643037,133,1
0.13197216836384956,1.033,0.05999591154321252,0.43077156924137583,365.52066880010295,223.496179677953,104.65029954490838,134,1
0.1311453189318413,0.903,0.028902209213842976,0.4444633656359964,381.8336100035802,235.22183102030965,105.82459636626233,135,1
0.13064395963630743,1.101,0.04641865448768721,0.4486978661913663,326.2104908787065,238.48857977749088,113.51028797083818,136,1
0.1314503444894925,0.827,0.04513449540183245,0.2247634743760516,354.6351628397861,209.6622290381815,120.93151402491146,137,1
0.13252688461774226,0.886,-0.0002941347832549473,0.3359848860780832,276.2002934723934,223.70550408519395,140.82456373470472,138,1
0.13102146286188668,0.972,0.02540461744185819,0.3447671974839195,351.2321925160964,215.5504720562304,107.67801332951365,139,1
0.13247163150764346,1.1059999999999999,0.01928799448542487,0.3891117215164046,344.48402745133575,177.3985419845317,128.01571610164422,140,1
0.13137128770920609,0.8839999999999999,0.004957577503706151,0.24139969009973994,223.25038702061403,204.60900580191884,203.7544089079144,141,1
0.1322755249543661,0.967,-0.00839093014824098,0.27826169548939994,274.1846920976572,209.4129835295492,206.6170272127202,142,1
0.13277282661120132,1.133,0.01084486295989037,0.5270806498485898,266.63541341444835,204.53110561049584,173.08317495896017,143,1
0.13146043398348037,0.893,0.04621931831301578,0.3310711516563245,315.30725149313787,209.09327895482926,143.22208883203083,144,1
0.1318881482263593,1.189,0.001487353839800902,0.43303269553421897,307.8014427152045,219.11096025652643,162.9546265336096,145,1
0.13123154836817774,0.991,-0.013188950334649284,0.3075432566096996,277.0969337151434,203.4923236820597,154.03222893350505,146,1
0.13194649054517327,0.845,0.017178398821431618,0.2896534897387477,365.954761600592,221.06632332691385,95.28848107012425,147,1
0.13172439841833355,0.913,0.04045273398521134,0.37969812678059167,273.28467060467455,209.58307483409695,164.97743175963487,148,1
0.13129268353567916,0.917,0.035013797175516094,0.3266235023719961,267.8716084461196,200.38502957316317,179.06664024831213,149,1
0.13245778384811185,0.996,0.04671277543843412,0.38543499237641266,354.63428485677935,222.31824545880568,122.22996334795496,150,1
0.13172241079580715,0.9179999999999999,-0.003933902989684572,0.29573866868576415,329.28640439399646,219.3093426486209,103.63865244108042,151,1
0.13261918927981114,0.884,0.02233651857223162,0.29475379662660695,347.3975630371402,229.97085464291044,111.34005827157682,152,1
0.1319310264947299,0.903,0.005709002459307256,0.34706976184786464,247.91727076557945,196.0680972083525,171.8220644494705,153,1
0.1316244120208852,0.8839999999999999,-0.027502196154153228,0.3536408930688335,360.52026618842297,216.61212802903944,119.92621967144397,154,1
0.13096528065227106,1.058,0.03254700114675821,0.43131819961820117,280.6037098668855,209.4488482885648,141.29486378641613,155,1
0.1597282069568686,0.97,-0.009751092314616582,0.31836301932847855,346.1615537885973,179.78968261047518,159.44507678419185,156,1
0.15827011560047433,1.1960000000000002,0.011529030806518448,0.2976803853656471,323.103745070917,173.11548538406566,116.83714043143543,157,1
0.16012325955948162,1.246,-0.0015431054817060307,0.40821513231956086,308.4628279199746,154.88714319881225,124.77705904602094,158,1
0.1574515829598499,1.104,0.030406007386817008,0.28569004153899824,341.4518999335404,158.0294585328712,150.5186937028435,159,1
0.15691063153611517,1.018,-0.028852429462810136,0.20556653221388466,233.44048408319492,198.85316553732045,191.09904367187733,160,1
0.15897591654403387,1.206,-0.03804582194405567,0.600573765702539,306.2350123214091,166.38630252815926,117.74275128141224,161,1
0.15922521438668052,1.143,0.02567315710196125,0.3476179609365211,344.12830828479525,163.20680510407524,136.0712036022043,162,1
0.15912873789673998,1.29,-0.011881726326572856,0.5721512939157423,322.10180197818244,151.3062695906728,140.38132525795294,163,1
0.15921917090842302,1.162,0.014787503921287927,0.3499055794302395,315.3907218995541,158.4923672999125,127.6454388889334,164,1
0.15888927714788725,1.169,0.009041868496000046,0.35549067363527875,255.5632421190861,204.0340445753671,164.877673771594,165,1
0.15867118583676038,1.02,0.03962615616852421,0.2919647682586053,236.64948146354,193.85655020579645,186.0975814422126,166,1
0.15990195970891039,1.045,0.00783439994203366,0.3249390856772516,241.64175088097156,224.56320958452534,220.5735762122512,167,1
0.15843341726125246,1.145,0.010809023091827205,0.42878314107884785,274.6228097118086,176.23365820179967,128.41242357665993,168,1
0.15771475546630656,1.223,0.007407661276796629,0.3188457456820415,276.56667402887643,186.6498065645446,161.68802377182647,169,1
0.15966228136850882,1.0739999999999998,0.0031044822948420574,0.31032526864426613,315.9253607423144,184.36516055761237,143.29427555611872,170,1
0.1584664672422351,1.111,-0.00889422391811523,0.24787596077044682,296.94021790070667,182.6575830275409,127.79699387252484,171,1
0.1571911851891571,1.2309999999999999,-0.017452419491309906,0.40867866582069956,318.17658053915744,173.46194954124928,103.43200367001353,172,1
0.15923251458534426,1.191,0.026845848963055183,0.5182119634353506,340.39636399471465,158.58964753242472,140.82258005535857,173,1
0.15822341829721748,1.091,-0.017953584597943557,0.3737960647825789,306.5090695427155,151.73586250174353,150.1997330509372,174,1
0.15925843884013455,1.097,0.019816706679011982,0.3716612917172122,352.1663089023076,147.94567916702042,130.09295833221503,175,1
0.15914762395630513,1.142,0.04767075705784973,0.4624552979002585,352.78809935711763,143.74538561674856,140.31324026731255,176,1
0.15886009208552623,1.155,-0.0016587649181014652,0.3172951377791664,327.7256199749204,143.72376771493805,137.35173392844283,177,1
0.1587414633839112,1.13,-0.015509652749772385,0.4384425953810904,348.92837753879945,160.50631456611217,135.34543591283477,178,1
0.1590617908874174,1.126,-0.00510748172626779,0.5087748179137321,335.73877507789234,150.08721966839042,148.8486791147534,179,1
0.160211231416137,1.1300000000000001,-0.021106624613836153,0.4505907475667632,350.2126783129761,146.92962206022634,144.46452284069238,180,1
0.15896338866401558,1.054,0.03729962220855033,0.41351564237900895,355.5003795849397,150.44151384730932,106.14592025559665,181,1
0.16043104459037652,1.24,-0.012848416118906443,0.5101929391617501,325.29938840447033,155.21508905825513,153.37602200438295,182,1
0.15871370586590025,1.226,0.007657986324154042,0.6251198038649499,334.6228346893645,158.903645132924,145.4245445331088,183,1
0.15792778184139658,1.062,-0.00319774239295526,0.326121800605661,367.7101301713616,145.4936291443733,138.09731594216268,184,1
0.1590156920936775,1.206,-0.016467073897859064,0.39787612469204703,282.6611205263335,183.21688709312025,141.42382180532115,185,1
0.15932835239515009,1.33,-0.02717471197479289,0.5269561021068223,341.20370006528157,152.3639468128421,141.80147232021076,186,1
0.1601265858198698,1.076,0.021477068233596627,0.2995877562486893,374.02474988533794,172.41840244624976,166.93179961013868,187,1
0.15920877498807384,1.233,-0.005410772956824526,0.45938636447018366,324.65734173030984,157.56907921832584,127.16857676942504,188,1
0.15832267797548183,1.001,-0.01324436883793667,0.22850498976823452,337.3722704718672,187.90624502778513,127.67378065243521,189,1
0.15779419680369072,1.081,-0.0017387884686056153,0.33931745730826135,355.47088271071465,153.53229476042407,142.34898834123024,190,1
0.1601840917872894,1.1789999999999998,0.0050665578366077876,0.47200482133262867,217.3852078053337,199.34230057334912,192.35857741671202,191,1
0.1589728033258067,1.179,0.045555603102084105,0.4688763783141634,257.4349387114543,226.14972166426256,135.83519177579095,192,1
0.1589146717593773,1.177,0.005616957912501209,0.4527235133307759,358.97823431243876,152.388274171748,128.16182214173355,193,1
0.15897174857723345,1.101,-0.006698867036435661,0.42748000922835283,217.84932890674423,207.79043050752125,200.52242369193354,194,1
0.15793064343174704,1.094,0.016429677521629243,0.3587439437000528,314.72068133358243,140.94446140700344,133.4188388959566,195,1
0.15975372495412665,1.162,-0.0024263916757979046,0.3155672780571348,351.8120226113507,193.65364329553927,178.4638111071748,196,1
0.16030051977652787,1.065,0.026370047861535344,0.41449956220561823,302.25091724442973,226.75888495308027,132.09385826466624,197,1
0.15881199884316835,1.184,0.014612732870066798,0.38525065088648125,265.6905503138218,176.5726482955512,110.86003898441751,198,1
0.15962953372452535,1.0110000000000001,9.823452920559133e-05,0.32364707939579285,342.73180770905043,222.36039589998552,126.42622277306337,199,1
0.15969096666369195,1.142,-0.02491489877234037,0.3692581427775603,313.44564455310814,233.35092217880194,182.1394633232744,200,1
0.15769799001473514,1.072,0.02852419830545975,0.3413179421977772,268.611796993583,199.50652068819855,159.09451797754497,201,1
0.15916048799089552,1.159,0.02598788705010184,0.4193651616652341,375.8649552642323,151.2204408125613,150.76349079589153,202,1
0.15862881016405092,1.111,0.013083496617686655,0.39880487353475047,290.9148271170058,183.26693815424267,146.3385446681722,203,1
0.15990703338556397,1.1400000000000001,0.020821719346298687,0.37085472701514366,219.97619408178466,203.513895629662,170.90610616663636,204,1
0.15939992161154165,1.128,0.006575514498433559,0.31889175734794195,346.85636890696264,140.74883286703562,134.81682603881816,205,1
0.1595023579677292,1.04,-0.014750815462961236,0.2698731155992595,244.85772249487036,213.36771741584042,199.59607396877533,206,1
0.15894547404913148,1.082,-0.0051939508944142745,0.34480039479944846,280.4677626107601,173.17325467964696,106.4423073768521,207,1
0.15926483861279417,1.22,0.016947500899390983,0.3457604856707599,362.1951720324155,167.18620813186482,113.69869969348765,208,1
0.15934106961120775,1.172,0.025112792789748525,0.4973831998987137,330.95268246334626,151.49881634379463,127.92030984815314,209,1
0.15871427347743097,0.986,0.029934831673950685,0.4476548154855302,284.75519300454135,185.86177401261938,118.8369916347559,210,1
0.15866066076200963,1.06,0.02415390963424283,0.3172163082117616,344.0299345386316,167.4783911000413,138.48062203150593,211,1
0.1597859469043664,1.133,0.03595813032495673,0.35197102747289755,332.81917276713983,155.30482598046106,133.98904237959007,212,1
0.15883409881780935,1.123,0.024855471783192053,0.4015001976195931,307.9479015607048,197.7811563453282,114.72063818886772,213,1
0.16034276532659067,1.342,0.012330900753497251,0.48274890722787545,350.2067065158164,178.22801457522377,148.35541311139684,214,1
0.15927245015666158,1.145,0.026593491602123286,0.4115468790727492,265.7791332800499,187.94644265536968,172.92446232063529,215,1
0.1574832853233955,0.94,0.023947190402239395,0.25135117594229506,297.2327810774724,174.4943178061269,162.4758466622805,216,1
0.15710905721623752,1.05,0.006690525222687995,0.32046873299237566,292.7192863362133,190.53064730162995,135.57770321644185,217,1
0.15929782797655115,1.084,0.0148447360405449,0.4253890457780094,328.92758111636226,149.16363143689216,145.69075170006272,218,1
0.15901353940118002,1.118,0.008406249390603152,0.3876293189593838,334.1842218755605,186.96124712845793,129.3418939827378,219,1
0.15867032418616833,0.999,0.004520783537543866,0.3665618074846506,257.4298222957297,207.52506789488598,129.12305806950252,220,1
0.15945289824212197,1.155,-0.02815024956157335,0.28686971751434553,344.8224385829057,154.9677609911987,128.81843448099823,221,1
0.15911687031226057,1.123,-0.035020105508236025,0.3650974250949073,353.3677698435788,168.39472147109316,139.61097902846507,222,1
0.15882008895066416,1.07,-0.0023585256475040744,0.418937603935007,337.03081080653465,139.14867872577523,135.76839651367882,223,1
0.15916292384888198,1.014,-0.03700231828840607,0.3499832092801727,290.0636999172922,201.69463189077698,153.64993460529678,224,1
0.15921972322445443,1.015,-0.02058657796818647,0.3505333766499623,324.7476634703571,171.75090813952758,137.54578091837598,225,1
0.15882250558799907,1.123,-0.01343079040735774,0.3371289996496727,219.70364759495783,208.98471236166276,201.5832908282207,226,1
0.15975964612895835,1.093,-0.018408981123948544,0.4522298486583409,360.55901287041223,188.10110044872218,140.15062828086184,227,1
0.15949422776829966,0.9,0.027943661234019975,0.28859413918380383,338.72472368163494,149.9618457817381,143.56803819784622,228,1
0.15897171417646325,1.082,0.015083172185133505,0.3346216328880707,287.2065364452785,183.07233617616458,130.99450183916457,229,1
