rms,kurtosis,peak,crest_factor,shape_factor,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid,set_id
-0.394017571,-0.376369817,-0.401791798,-0.015742813,0.5753988142304565,0.04344512,-0.390530392,0.7972340631474116,-0.377447547,-0.182037192,-0.060461777,-0.203530886,-0.037589688,-0.04153127,0.001120838,-0.195939967,-0.40643506,-0.206637404,-0.073834428,-0.108264704,-0.314319477,-0.177863195,-0.051270396,-0.027915003,0.070952748,0.21173532186381422,-0.290938209,-0.157005975,-0.042548358,-0.097207322,0.002401508,0.11810650760792946,0.22116540753574704,0.20467723342101535,0.17354912802510106,0.20522014891578857,0.24222594317057994,0.1119016726709569,0.21214604616587657,0.32408154751172114,0.17838070040577572,0.15122628886718767,0.072052506,0.063327958,0.15533963758443328,0.24568112761042343,0.1465944557347065,0.2917873236962487,0.15402681622174133,0.1460890222846068,0.2043523066302989,0.09738299,0.25147869590569166,0.33736616988631385,0.5236737340416836,-0.095938958,-0.482725678,0.2387154817114538,2
-0.44218804,0.24399243038223617,-0.015528777,1.1635927934745078,0.7482783209095678,-1.468122986,-0.300318963,-0.1028324,-0.00641933,0.013503680928968816,0.094186085,-0.012108376,0.14408812684293978,0.25116557545490736,0.39420578036907206,0.20568306817392867,-0.315655674,-0.132226542,0.074193092,0.29634346054759675,0.5370786510985192,0.5861265793123892,0.7657405913277973,0.72447266,0.1266389095637723,0.083533989,-0.133041261,-0.102754118,0.018861411803937602,-0.167324291,-0.075479613,0.013587872216572223,0.10126403634726526,-0.146153795,-0.160078926,-0.06285192,0.008027315,-0.388550475,-0.296513347,-0.280072886,-0.352654735,-0.267567015,-0.607717489,-0.517922309,-0.436815608,-0.426485928,-0.363288841,-0.531571626,-0.488454472,-0.35042338,-0.258896799,-0.124918213,-0.381095747,-0.201837063,-0.177075051,-0.202234387,-0.507917905,-0.096987238,2
-0.449233093,-0.677674623,-0.499994261,-0.110207611,0.46890170684338056,0.31870955018537805,-0.472776317,-0.057114408,0.4320854119451472,-0.112934115,0.031112330399995183,0.2321884041249566,0.10002337850030675,-0.653001068,-0.566812164,-0.441460154,-0.289470073,-0.225992925,-0.025420237,0.047922919,-0.363333263,-0.194246902,0.046336931693676815,0.017097721405419777,0.081792952,-0.424429452,-0.435220874,-0.309128092,-0.189530267,-0.332505364,-0.423209321,-0.525461032,-0.596126528,-0.664762276,-0.612616276,-0.565877354,-0.527281893,-0.50931585,-0.463257615,-0.409513871,-0.361379057,-0.351769792,-0.250519217,-0.161736608,-0.102896091,-0.07034364,-0.084759804,-0.017492719,0.10737924330922993,0.25248683340557243,0.4254082406752024,0.5565496213832064,0.416402869,0.32611398262121494,0.3921082950120871,-0.254416749,-0.504973967,0.6035437681530701,2
-0.375269876,0.099936557,-0.290495673,0.2179065848605186,0.7346543879577662,-1.331322311,-0.527628357,-0.318983566,-0.194712623,-0.031665989,-0.011479996,0.012801066359951041,-0.098662428,-0.282012241,-0.181587889,-0.075113616,0.14571320237536828,0.20628482387924268,0.41511398276643635,0.5916530665916012,0.2823549672719344,0.086754409,0.086616308,0.1292961026481206,0.3175280346295363,0.35043749778567523,0.23629409877964153,0.23375362528877044,0.28325685276851464,0.2548923915337427,0.3565755582169594,0.36655334179711124,0.21918789667111344,0.3109936479641192,0.3535248161888289,0.24357018400723843,0.13160025286607338,0.1908099429174288,0.2578477860611025,0.3621834847425832,0.44195858887755196,0.5494121816868858,0.44168986777918345,0.4732564364944232,0.43175881672949507,0.48909516202149717,0.1484971442567743,0.219612523,0.3599083020283181,0.5243831924102238,0.6916591750570027,0.7772646458914237,0.6427981902175128,0.7585351436572878,0.806057208,-0.013853293,-0.480007432,0.12801104920150763,2
-0.394743221,-0.057042068,-0.355963982,0.10648411739950636,0.5809664316665991,-0.880827751,-0.271371087,0.25359405670565804,0.7203206569231272,0.40332584812130007,0.43104457416101677,-0.243312045,-0.135072844,0.055345304,-0.096394419,0.023989993833725597,-0.239548521,-0.179607358,0.038220272,0.070172821,0.10866133118708163,-0.06814399,-0.441159382,-0.240210925,-0.263676986,-0.263863167,-0.349064337,-0.2576942,-0.159311722,-0.141218186,-0.021746564,0.077730934,0.14044072330929577,0.12488643572286989,0.16786985671842428,-0.07994561,-0.228427018,-0.144784181,-0.050055682,0.04223781,0.12372755111919946,0.13442549390945407,0.2329324898472206,0.19128077156344314,0.266330013,0.34515198333814723,0.4616932492592735,0.5548869384097435,0.6457567204215651,0.7026258048756856,0.8973279473758131,0.9474367176259373,0.9328952185635158,0.9141736375528835,1.040206425822672,-0.096434644,-0.482879717,0.30595496324728233,2
-0.411435429,-0.05057781,-0.689852356,-0.723319123,0.7537232635844651,0.45090660031986557,-0.386282219,1.2350906737822502,0.5262086613785746,-0.482311988,-0.273469722,-0.192999589,-0.0476956,-0.243803624,-0.163876996,-0.21078706,-0.106917825,-0.266722532,-0.263962039,-0.143632852,0.030774410893101883,-0.090388699,0.14863179574056018,0.3242982835894084,-0.013764871,-0.449513268,-0.39427925,-0.264401544,-0.300265642,-0.183945972,-0.065434701,-0.179734371,-0.145142335,-0.197527259,-0.141527016,-0.081672546,-0.152544842,-0.058172439,-0.116228382,-0.063442029,0.005053743,0.078103671,0.029622264636144608,0.085957429,0.21194321997723367,-0.108997857,-0.042364781,0.1041962404044644,0.15661135428165757,-0.014165143,0.11007510498622398,0.16688160555443302,0.20963055864429275,0.14593782416748916,0.016430382,-0.084779475,-0.500097911,0.3936838118929514,2
-0.417700776,-0.293942056,-0.244667857,0.47134037275598256,0.491179853,0.33598723792147694,0.033604993037987765,-0.027550417,0.38035406967284696,0.1658381786129393,0.33559282698573695,0.5294208677113291,-0.116803962,-0.030876809,-0.4257178,-0.352102249,-0.56129895,-0.507200743,-0.292075031,-0.217919785,0.021275720291945553,0.006624108,0.17464305399394797,-0.248719004,-0.307215384,-0.509750205,-0.366725752,-0.272456558,-0.145773599,-0.053388428,-0.091971708,0.021065822652791916,0.038023629,0.10425906100385642,0.1308504743903545,0.11011412325173986,0.045261145839820986,-0.008906157,0.095656724,0.031817999778921816,0.080107372,0.062880879,0.013994258908856421,-0.036996727,0.011294050009896426,0.1252748359082225,0.1021410665408647,0.24965722492023806,0.27315722965796857,0.2947728508656375,0.17156075035286808,-0.166149178,-0.035080326,-0.371077028,-0.587848548,-0.170621272,-0.491236918,-0.240908285,2
-0.442673109,-0.401220685,-0.211933703,0.6402112690725394,0.48094551791415957,-0.188702248,-0.306626984,-0.595901603,-0.438870324,-0.231219825,-0.156349989,-0.039788484,0.010276378492357522,0.11320644158310302,-0.064281655,-0.071818904,0.1270341930306519,0.2295759944022989,-0.105393842,0.093945946,0.23118497129521665,0.054039328,0.2627337706211979,0.15521772514295232,0.034572719792454285,-0.272674367,-0.34246782,-0.374499907,-0.447909802,-0.4052543,-0.483961912,-0.439933495,-0.435195087,-0.41876634,-0.345313856,-0.299047568,-0.276356081,-0.257043463,-0.209416027,-0.109020501,-0.033024967,-0.012719566,0.071763895,0.030627874660182162,0.14612221514379495,0.21151795628550796,0.23426493630465597,0.18966260573606614,0.035009864,0.012233063534905626,0.12125236453777975,0.006795332,-0.005209888,0.17799303817020093,0.25646620535833775,-0.233563156,-0.503164726,-0.623122124,2
-0.436576398,-0.755196024,-0.467260106,-0.06089713,0.43681636924662476,-0.819582244,-0.411514814,0.841961854,0.5016801944199498,0.22787503032873058,0.14262563257645697,0.020109167,-0.387169662,-0.384811339,-0.314993018,-0.179162218,-0.033354628,0.14678332317354964,0.3149135340468595,-0.04472672,0.2004025728530326,-0.19050608,-0.27369651,-0.162181179,-0.046995682,0.020722348240598508,0.12310879217024612,0.26520116512655667,0.004200125,-0.303813445,-0.270067138,-0.367521552,-0.496050594,-0.45109292,-0.404588636,-0.338424716,-0.330326999,-0.271454154,-0.260046735,-0.178327374,-0.115188663,-0.126003257,-0.014081739,0.10591294497690919,0.046602327,-0.228982911,-0.107266825,-0.125715547,-0.233013304,-0.087109852,-0.27075463,-0.60898699,-0.856300602,-0.757298866,-0.989385865,-0.234428881,-0.496850792,-0.703288731,2
-0.403276255,0.093864562,-0.035169269,0.9759432803210163,0.7542340872848563,-0.242200068,-0.163408899,-0.45142339,-0.111760506,-0.160392701,0.059860313016247224,0.19863296866967126,-0.389559299,-0.235230441,-0.289733612,-0.418381967,-0.292865119,-0.109911382,0.004972634,0.054748437,0.18215835162717348,0.40594239068460736,0.4571929238214425,-0.257708312,-0.14380159,-0.086375893,-0.007396759,0.028051181,-0.250543128,-0.146433219,-0.197891001,-0.197469288,-0.139106461,-0.158962534,-0.086768463,-0.057446806,-0.074982547,-0.03863168,-0.014373313,-0.063327161,-0.045930057,0.026446195,0.1159599807423923,-0.03157767,-0.251535599,-0.33509807,-0.26239541,-0.190508867,-0.043492108,-0.16431142,-0.17818253,-0.328490954,-0.184318082,-0.05367828,-0.126544467,-0.079385894,-0.493303377,-0.222378718,2
-0.400408439,-0.205987254,-0.401791798,0.003396539,0.569588997,0.12607787810248078,0.097579923,0.3523190091410889,0.23238196650013934,0.11711270256519604,0.1462062486315043,0.010338966647482005,-0.138868467,-0.061277011,0.063280136,0.24347258922380982,0.502398395,0.085617281,-0.025262696,0.054480105,-0.025680252,0.015356186931137961,-0.368192362,-0.20459693,-0.081630871,-0.06930697,0.006881716,0.09185734,0.2161470980988925,0.24355018973514325,0.24895497744199221,0.26726457086297234,0.1622766171338727,0.22515174598793986,0.2814139778892113,-0.082533909,0.007246106,0.076742412,0.12467653562473269,0.21637978448878453,0.31751562668551486,0.4420352390797645,0.14392529868694856,0.2662499306655784,0.29799526822704475,0.043728781,0.16242110084882488,0.070951686,0.049554944552150704,-0.097069748,-0.018837812,-0.22625085,-0.04442738,-0.151312871,-0.207592089,-0.093534521,-0.488938994,0.4795006937738457,2
-0.390344554,-0.612140417,-0.624384047,-0.60876447,0.4775144170876602,-0.887141215,-0.562932173,1.1581575918298532,2.0944510394701354,-0.080042751,-0.058592469,-0.131707054,-0.046925956,0.059157193094780895,0.18904030424430845,-0.232227208,-0.133203905,-0.427045853,-0.331486595,-0.301391796,-0.156713856,-0.413632673,-0.336525268,-0.318894322,-0.277974458,-0.15348481,-0.017063461,0.077198557,0.02561113,-0.106593617,-0.172670576,-0.183939701,-0.135421667,-0.038230676,0.04702686,0.0676551,0.13422658353668498,0.09376519,0.060794308,0.085037192,0.19114369584755966,-0.024676179,-0.056402479,-0.017024712,-0.149033901,-0.076003651,-0.482716203,-0.73829962,-0.717108707,-0.60683824,-0.594064406,-0.483209472,-0.517828275,-1.100012889,-1.033175472,-0.096944162,-0.479319155,-0.25165616,2
-0.386633474,-0.510361437,-0.866616789,-1.251336925,0.606509544,-0.876960897,-0.118761506,0.8248224698114791,0.30010835133969327,-0.019658408,0.13333372379489183,0.2866697132293994,-0.168438796,-0.139546654,-0.325081539,-0.155937001,-0.15242665,0.059055405,0.29757147277806195,0.5353548034024563,-0.280199374,-0.076441575,0.08123353,0.030803092,0.1987232609335181,0.068057485,0.19051959152861678,-0.130904339,-0.075094832,-0.072033631,0.005703649,0.021844783939760314,-0.038900236,-0.088952377,-0.232311053,-0.144775014,-0.277665599,-0.309491632,-0.3425472,-0.453486184,-0.388659731,-0.315680452,-0.345365789,-0.363365868,-0.295183051,-0.201013736,-0.488965403,-0.436531676,-0.385069529,-0.297719518,-0.131928444,-0.174602041,-0.126331715,-0.235473309,-0.507549176,-0.089868809,-0.477198767,0.041396969235693505,2
-0.378629465,-0.160388501,-0.545822077,-0.43620054,0.6798499659572963,-1.182213375,-0.146213227,-0.196655722,0.28357017315092237,0.49508168532139796,0.47394085960671756,-0.421708124,-0.256379946,-0.222871572,-0.370518875,-0.300161004,-0.140484454,-0.028317331,-0.085218463,-0.048356731,0.11628426465293928,0.17893632081771454,0.2666279393905487,0.3592644059164618,0.069292426,-0.210595843,-0.190043774,-0.068136861,-0.070831204,0.043175221,0.10836072486166955,0.009323969,0.018496730786122836,0.10319766833142288,0.17567354563298784,0.10509957378561659,0.1476539098442606,0.19738735145495778,0.26041270015715867,0.2599371741350088,0.313539536,0.42294288530988505,0.2663807660639957,0.2557765383823228,0.29330470945785514,0.30901242470175255,0.45044421016388125,0.4565831930123013,0.1294871886364809,0.16815851434523582,0.2977788874296503,0.28563790329980954,0.3398102761992759,-0.036087132,0.1849419009339838,0.025474924426787168,-0.488864909,0.8001610588080713,2
-0.389800286,-0.278241985,-0.257761519,0.34822997136476996,0.595546102,-0.728659465,-0.266681725,1.6431094474383372,1.0612985620615278,1.0729071550576994,0.18534649414330778,-0.147331071,-0.316468556,-0.145205407,-0.178738932,-0.206546916,-0.054694492,-0.206435378,-0.501731919,-0.423974424,-0.218711019,0.035773885,0.044293483949376954,0.2634143556657957,-0.002075472,0.071572128,0.007186805,0.002023853,0.10162686047437258,0.22888547341863985,0.085691896,0.15971858682210696,0.13359011055801498,0.10238420412522094,0.20545165282499164,0.2607193687472883,0.19991119162736876,0.15326894480230832,0.2492910631165659,0.31315905062059574,0.33597899898225964,0.3851721937318308,0.45531880768066896,0.3371199361846856,0.27718992842234685,0.17467275036575172,0.18550275988270262,0.073478816,0.097205005,0.044928596,-0.001877379,-0.01273943,-0.044996747,-0.586757317,-0.382795946,-0.089404784,-0.479963649,-0.132678986,2
-0.443601969,-0.859985746,-0.467260106,-0.039603458,0.41226973368777753,0.31091888409997814,0.20471764096918313,0.5572535299577863,0.5994399356238213,1.0107088231624384,0.2372745705000643,-0.152351335,0.040345891,-0.231655863,-0.190870031,-0.27719703,-0.161573577,-0.056708694,-0.123263359,0.056083932,-0.164438993,-0.31441193,-0.237899427,-0.466727972,-0.364518912,-0.284636921,-0.210268876,-0.199952929,-0.085731526,-0.125377422,-0.475403252,-0.411557255,-0.322272467,-0.446859903,-0.383317843,-0.298319061,-0.212077249,-0.303755828,-0.254550067,-0.194797309,-0.194287,-0.128418491,-0.023327957,0.062713035,-0.84010451,-0.777774242,-0.873365693,-0.774127464,-0.653795427,-0.675180734,-0.552928923,-0.491950378,-0.738232084,-0.621392736,-0.714609391,-0.253856864,-0.500349357,-0.040876349,2
-0.439118759,-0.666632554,-0.578556231,-0.350313605,0.4107572037345427,0.35272047085206015,-0.386972754,0.068741833,-0.352245676,-0.21099965,-0.343672722,-0.183019032,-0.082129169,-0.056580378,0.072813731,0.17661856315532679,0.092112958,0.16775244406898623,0.33387536843049703,0.43015070930314414,-0.202436563,-0.042915291,0.055041475368644545,0.2548434837765092,0.34813167893140684,0.2799096700277062,0.20098701400005495,0.20193024522188086,0.3320003769605898,0.16869966863320024,0.2928134491189073,0.10315106003593584,0.1523800685039416,0.25967133007600185,0.20519747710184094,-0.079302734,0.019540457,-0.081049297,-0.107056642,-0.029265246,0.037694762,0.11011610291811548,0.000559523,-0.046021812,-0.057637641,-0.025107646,0.092761957,0.21915624009473417,0.297149981,0.42710481918982324,-0.014001241,0.12578368741835746,0.27110716949418673,0.12262896909458772,-0.074407112,-0.253206185,-0.496940876,0.8851714354729376,2
-0.445945089,-0.546204332,-0.499994261,-0.120113632,0.3990575609729767,-0.514960143,-0.339561246,0.8517281451655839,0.46626461376916994,-0.08826361,-0.30406987,-0.247797646,-0.21714461,-0.153093815,-0.211544671,-0.18366619,-0.028400004,0.219213641,-0.050155743,-0.111287198,-0.055613687,-0.082924843,0.062846218,0.22543242456025947,0.3777966125146909,0.40716858062754113,-0.111420099,-0.049363774,-0.124969442,-0.175250295,-0.182923873,-0.084827107,-0.030456482,-0.060764336,-0.164804525,-0.212546647,-0.323054191,-0.237875315,-0.180232956,-0.157451961,-0.06399417,-0.062658421,0.034494331,0.14424043681818113,0.020624267923191993,-0.315231069,-0.536032941,-0.457228183,-0.314125106,-0.313151906,-0.199161442,-0.213283119,-0.296070347,-0.111159478,-0.00787324,-0.251520946,-0.502727986,-1.029417684,2
-0.422927284,-0.753376606,-0.558915738,-0.344895865,0.3925686747365122,0.523250423,0.089591967,0.9565654893966437,0.8955707784006185,0.14233110350088204,0.056875406,0.1476298831518306,0.21236691748727515,-0.111330215,-0.37550157,-0.47368885,-0.32944911,-0.132840273,0.00393577,0.039962630031416646,0.11568904926645909,0.188843965,-0.147963957,-0.025621976,-0.143057721,-0.069360729,0.054187142,-0.081646702,-0.08401465,-0.069216547,-0.062466233,-0.253073213,-0.209524268,-0.115270272,-0.324971957,-0.255876022,-0.313403761,-0.248486701,-0.295000977,-0.25866523,-0.204975944,-0.414395547,-0.526469427,-0.430685439,-0.474503213,-0.445860663,-0.349036927,-0.41135473,-0.269570051,-0.248816339,-0.298416326,-0.675748759,-0.533728876,-0.336257987,-0.235831465,-0.224591429,-0.48684017,-0.104277598,2
-0.405440337,-0.110620396,0.076126855,1.2762301622168388,0.6887891360374027,0.076372556,-0.458325127,0.043567799,-0.723879481,-0.620627157,-0.705058533,-0.66652605,-0.642195666,-0.594559393,-0.53121574,-0.662309075,-0.763425556,-0.634398806,-0.449892062,-0.362663506,-0.184894141,-0.052084026,-0.045522752,-0.098770853,-0.287695037,-0.106725914,-0.144843371,-0.189635862,-0.157848343,-0.25651707,-0.258793736,-0.179610123,-0.136693396,-0.093021258,0.000874767,-0.036873746,-0.008891991,0.06879318,0.1241587983188198,-0.061587135,-0.014875454,0.035347518,0.12820914596628738,0.068608679,-0.096159788,-0.062673617,-0.447846469,-0.37641179,-0.37045464,-0.232822258,-0.493062345,-0.691027261,-0.542815594,-0.433643611,-0.453724021,-0.11598244,-0.489046281,0.4716012521404148,2
